confirmedCount,country,createdAt,curedCount,deadCount,id,province,recordAt,sourceUrl,suspectedCount,updatedAt,virus
52,"中国",1581137278887,5,0,ck6d4b8h30001gd7cg8b8ffp3,"内蒙古自治区",1581132413000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581214672945,cnov
88,"中国",1581137279308,4,1,ck6d4b8ss0002gd7c0uam1jvo,"天津市",1581149951000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581220674131,cnov
239,"中国",1581137280954,24,0,ck6d4ba2i0003gd7c33osneh0,"福建省",1581148997000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581218876881,cnov
315,"中国",1581137281442,34,2,ck6d4bag20004gd7cyddmfinl,"北京市",1581131054000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581218877531,cnov
17,"中国",1581139678577,1,0,ck6d5qo350000jz7ckzpgz64w,"台湾",1581139178000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581239276696,cnov
105,"中国",1581145081035,8,0,ck6d8ygnf0002u07co3n7muim,"辽宁省",1581162416000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581238678278,cnov
733,"中国",1581162486551,59,0,ck6djbitz0000n87cfs8nae8m,"���徽省",1581147325000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581162486552,cnov
364,"中国",1581197271762,60,1,ck6e4139u0000f17c13mjn5lc,"四川���",1581174938000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581197271763,cnov
27100,"中国",1581203876273,1480,780,ck6e7ynch00011y7cr492283r,"湖北省",1581246542000,https://ncov.dxy.cn/ncovh5/view/pneumonia,23638,1581269285305,cnov
115,"中国",1581205672032,22,0,ck6e914yo0000sl7chksvr5k9,"山西省",1581238906000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269280817,cnov
141,"中国",1581207473323,18,0,ck6ea3quj00002d7cqtil8y0b,"云南省",1581238316000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298645545,cnov
195,"中国",1581208071783,18,1,ck6eagkmf0000rv7c2fewrssp,"广西壮族自治区",1581211909000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298645692,cnov
450,"中国",1581208680873,50,2,ck6eatmll0000na7c4qsy0xt1,"重庆市",1581250069000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269283365,cnov
78,"中国",1581209271855,12,1,ck6eb6alr0000h27ckwvpn908,"吉林省",1581238856000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269280118,cnov
206,"中国",1581209873525,34,2,ck6ebj6ut00006k7capibxvku,"河北省",1581251969000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269281546,cnov
307,"中国",1581209873995,14,6,ck6ebj77v00016k7c39wvo6r7,"黑龙江省",1581237285000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269282599,cnov
468,"中国",1581210475182,71,0,ck6ebw33i0000y77cdsw230xf,"江苏省",1581243419000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298647650,cnov
1033,"中国",1581210476276,153,6,ck6ebw3xw0001y77cr3ymt9lh,"河南省",1581247079000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269284373,cnov
45,"中国",1581211071148,0,0,ck6ec8uy40000s17c0o1wmk3a,"新疆维吾尔自治区",1581210949000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269279827,cnov
99,"中国",1581211071720,7,1,ck6ec8ve00001s17c0cg1bjey,"贵州省",1581241470000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298045873,cnov
386,"中国",1581211073812,71,1,ck6ec8x040002s17cbfgv392d,"四川省",1581251930000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269282957,cnov
740,"中国",1581211074557,73,0,ck6ec8xkt0003s17c8g9ezgvl,"江西省",1581247477000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581297451647,cnov
779,"中国",1581211074746,72,1,ck6ec8xq20004s17cck2t7qp6,"安徽省",1581240139000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298648044,cnov
838,"中国",1581211074950,186,1,ck6ec8xvq0005s17c1112wpb6,"湖南省",1581251267000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298648245,cnov
293,"中国",1581211678574,44,1,ck6eclvn20000lm7cqus163l0,"上海市",1581229410000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298048428,cnov
1075,"中国",1581211680528,201,0,ck6eclx5c0001lm7cp5duq1sd,"浙江省",1581249127000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269284901,cnov
131,"中国",1581212875216,19,3,ck6edbiz40000fc7cwtjcefml,"海南省",1581255118000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269281019,cnov
1131,"中国",1581212882967,141,1,ck6edboyf0001fc7c77gy5nk7,"广东省",1581260404000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298648799,cnov
45,"中国",1581213471302,13,0,ck6edoax200005y7cvmc1pj7a,"宁夏回族自治区",1581213133000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298644297,cnov
208,"中国",1581214674877,25,0,ck6eee3lp0000zk7cgom6j94w,"陕西省",1581217279000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298645845,cnov
444,"中国",1581214675806,63,1,ck6eee4bi0001zk7c6z9bok4u,"山东省",1581260383000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269283157,cnov
54,"中国",1581215271839,5,0,ck6eeqw7z0000z97ca1i53m7d,"内蒙古自治区",1581214908000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298644522,cnov
250,"中国",1581219476593,35,0,ck6eh90mp0000pt7cikib4a88,"福建省",1581239152000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269281914,cnov
326,"中国",1581219477364,37,2,ck6eh91840001pt7c2983eiuo,"北京市",1581220017000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298646478,cnov
90,"中国",1581221274488,4,1,ck6eibjw80000mq7c60tbp7ej,"天津市",1581220747000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269280366,cnov
79,"中国",1581229674969,15,1,ck6enblqw0000zt7cnzmo5dfk,"甘肃省",1581246653000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269280245,cnov
468,"中国",1581237479808,69,0,ck6eryw0000006v7ctikwivhx,"江���省",1581231850000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581237479808,cnov
107,"中国",1581239277740,12,0,ck6et1fak00001o7chi39c55s,"辽宁省",1581250634000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298644967,cnov
18,"中国",1581239875023,1,0,ck6ete85r0000mw7c9vdqolkq,"台湾",1581239335000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581298644058,cnov
29,"中国",1581241675425,0,1,ck6eugtcx0000je7ct6wnpqbe,"香港",1581241353000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581269279534,cnov
38,"中国",1581297444689,0,1,ck6fro57500016j7c7bad6idn,"香港",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032264,cnov
49,"中国",1581297446291,0,0,ck6fro6fn00026j7c7mjw0oxu,"新疆维吾尔自治区",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032486,cnov
80,"中国",1581297448382,13,1,ck6fro81q00036j7c788h63zg,"吉林省",1581343340000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032745,cnov
83,"中国",1581297448854,17,2,ck6fro8eu00046j7c16jthcyg,"甘肃省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032858,cnov
95,"中国",1581297448971,8,1,ck6fro8i300056j7ck4vgh2vo,"天津市",1581344151000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032970,cnov
119,"中国",1581297449317,25,0,ck6fro8rp00066j7cxggp4wd0,"山西省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354033353,cnov
138,"中国",1581297449455,19,3,ck6fro8vj00076j7c8go5najd,"海南省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354033502,cnov
218,"中国",1581297449916,41,2,ck6fro98c00086j7cx7jr25c0,"河北省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354034457,cnov
261,"中国",1581297450063,39,0,ck6fro9cf00096j7ct4449p8v,"福建省",1581343055000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354034606,cnov
331,"中国",1581297450520,30,7,ck6fro9p400106j7c9hb9dxnh,"黑龙江省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354034914,cnov
405,"中国",1581297450680,80,1,ck6fro9tk00116j7courso2mq,"四川省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354035223,cnov
466,"中国",1581297450853,66,1,ck6fro9yd00126j7c5b92fydo,"山东省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354035402,cnov
473,"中国",1581297451353,66,2,ck6froac900136j7csznpfkry,"重庆市",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354035561,cnov
1073,"中国",1581297452133,191,6,ck6froaxx00146j7c4q5pzy0b,"河南省",1581342221000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354036529,cnov
1092,"中国",1581297452304,242,0,ck6frob2o00156j7chvj8x33n,"浙江省",1581343684000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354037039,cnov
29631,"中国",1581297452721,1854,871,ck6frobe900166j7ci3ayv6z5,"湖北省",1581341325000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354037417,cnov
771,"中国",1581298050294,105,1,ck6fs14hi0000c27cxa3hmcx8,"江西省",1581342602000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354035961,cnov
109,"中国",1581298645088,10,1,ck6fsdvfk0000hs7clkf7wwx1,"贵州省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354033206,cnov
299,"中国",1581298646313,48,1,ck6fsdwdl0001hs7cwuxpotda,"上海市",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354034767,cnov
1,"中国",1581324631092,0,0,ck6g7uud000245g7c9zo6pfo8,"西藏自治区",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354031724,cnov
10,"中国",1581324631283,1,0,ck6g7uuib00255g7cxeewm9ql,"澳门",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354031885,cnov
18,"中国",1581324631475,1,0,ck6g7uunn00265g7c1kq3rrqy,"台湾",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032036,cnov
18,"中国",1581324631657,3,0,ck6g7uusp00275g7cauf0u4p4,"青海省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032149,cnov
49,"中国",1581324632051,13,0,ck6g7uv3n00285g7ce76ew7c1,"宁夏回族自治区",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032373,cnov
58,"中国",1581324632459,5,0,ck6g7uvez00295g7cehrcj2ec,"内蒙古自治区",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354032604,cnov
108,"中国",1581324633551,13,0,ck6g7uw9b00305g7cm70u9tac,"辽宁省",1581342862000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354033083,cnov
149,"中国",1581324634495,19,0,ck6g7uwzj00315g7cwffsoukv,"云南省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354033651,cnov
210,"中国",1581324634733,24,1,ck6g7ux6500325g7ch80cnd7y,"广西壮族自治区",1581343210000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354033800,cnov
213,"中国",1581324635310,30,0,ck6g7uxm600335g7cv45s6c4h,"陕西省",1581340764000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354033982,cnov
337,"中国",1581324636523,44,2,ck6g7uyjv00345g7cnfg4laxd,"北京市",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354035075,cnov
492,"中国",1581324637799,81,0,ck6g7uzjb00355g7cwbcm30mw,"江苏省",1581342862000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354035743,cnov
830,"中国",1581324638349,88,3,ck6g7uzyl00365g7ce89h9raf,"安徽省",1581338406000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354036163,cnov
879,"中国",1581324638699,208,1,ck6g7v08b00375g7c3regcxto,"湖南省",1581342426000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354036349,cnov
1159,"中国",1581324639408,167,1,ck6g7v0s000385g7c5p3z63w0,"广东省",1581341685000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581354037230,cnov
49,"中国",1581325827458,0,0,ck6g8khhe0000ni7ccyyrhv5v,"新疆维吾���自治区",1581319542000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581325827458,cnov
1,"中国",1581389266031,0,0,ck6hac6zz00255d7c8qy9j6q3,"西藏自治区",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462604223,cnov
10,"中国",1581389266448,1,0,ck6hac7bk00265d7c4bk5tcou,"澳门",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462604775,cnov
18,"中国",1581389267148,1,0,ck6hac7v000275d7c7jb8yh2r,"台湾",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462605155,cnov
18,"中国",1581389267586,5,0,ck6hac87600285d7c0jokvhjd,"青海省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462605364,cnov
49,"中国",1581389267966,0,1,ck6hac8hq00295d7c38ejriti,"香港",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462605830,cnov
53,"中国",1581389268662,22,0,ck6hac91200305d7cuh47476q,"宁夏回族自治区",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462605982,cnov
55,"中国",1581389269088,3,0,ck6hac9cw00315d7cuqhvuays,"新疆维吾尔自治区",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462606254,cnov
58,"中国",1581389269640,5,0,ck6hac9s800325d7cvms1164c,"内蒙古自治区",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462606709,cnov
81,"中国",1581389270119,18,1,ck6haca5j00335d7c31r89lfz,"吉林省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462606891,cnov
86,"中国",1581389270615,24,2,ck6hacajb00345d7c2ylw64th,"甘肃省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462607075,cnov
105,"中国",1581389270959,10,2,ck6hacasv00355d7cpd82o07c,"天津市",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462607243,cnov
111,"中国",1581389271435,19,0,ck6hacb6300365d7caa6nuews,"辽宁省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462607392,cnov
127,"中国",1581389271839,17,1,ck6hacbhb00375d7caveks692,"贵州省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462608804,cnov
122,"中国",1581389272795,30,0,ck6hacc7v00385d7ci3d45tvs,"山西省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462608600,cnov
144,"中国",1581389273250,20,3,ck6haccki00395d7czr0djz1e,"海南省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462609066,cnov
153,"中国",1581389273683,20,0,ck6haccwj00405d7cfmk5l0m5,"云南省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462609413,cnov
215,"中国",1581389273995,33,1,ck6hacd5700415d7czyvg4pn3,"广西壮族自治区",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462609625,cnov
219,"中国",1581389274393,32,0,ck6hacdg900425d7cxh53cvn4,"陕西省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462609884,cnov
239,"中国",1581389274700,48,2,ck6hacdos00435d7cb6sdszcs,"河北省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462610100,cnov
267,"中国",1581389275053,45,0,ck6hacdyl00445d7ckpyxlnn0,"福建省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462610352,cnov
303,"中国",1581389275481,52,1,ck6haceah00455d7cvqfw5lgk,"上海市",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462610598,cnov
342,"中国",1581389276363,48,3,ck6haceyz00465d7ckpr50ksm,"北京市",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462611139,cnov
360,"中国",1581389276912,28,8,ck6hacfe800475d7cr0yirr1t,"黑龙江省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462611793,cnov
417,"中国",1581389277198,85,1,ck6hacfm600485d7cv65bqu7v,"四川省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462612030,cnov
487,"中国",1581389277570,80,1,ck6hacfwi00495d7cjzkzguua,"山东省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462612456,cnov
489,"中国",1581389277948,72,2,ck6hacg7000505d7cd5w9nif4,"重庆市",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462612790,cnov
515,"中国",1581389278263,93,0,ck6hacgfr00515d7ckm0utgvd,"江苏省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462613209,cnov
804,"中国",1581389278563,128,1,ck6hacgo300525d7cw6xzz8uz,"江西省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462614256,cnov
860,"中国",1581389278965,105,4,ck6hacgz900535d7cpsm5fybm,"安徽省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462614441,cnov
912,"中国",1581389279291,247,1,ck6hach8b00545d7ce6btu801,"湖南省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462614669,cnov
1105,"中国",1581389279890,218,7,ck6hachoy00555d7cdroueft9,"河南省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462615462,cnov
1117,"中国",1581389280163,270,0,ck6hachwj00565d7c91jfclsc,"浙江省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462615767,cnov
1177,"中国",1581389280409,212,1,ck6haci3d00575d7c1w57bk19,"广东省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462615974,cnov
31728,"中国",1581389280761,2310,974,ck6hacid500585d7c2fa72zem,"湖北省",1581434204000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581462616224,cnov
215,"中国",1581398144474,30,1,ck6hfmhne0000cq7cm0c0317l,"���西壮族自治区",1581397457000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581398144474,cnov
487,"中国",1581431408819,80,1,ck6hzfgkz00007o7ceyvx3j0m,"山��省",1581431100000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581431408819,cnov
1,"中国",1581463212500,1,0,ck6iid4gk0025pg7c4eavrbpj,"西藏自治区",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524226574,cnov
10,"中国",1581463212766,2,0,ck6iid4ny0026pg7cq0w26bc1,"澳门",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524227480,cnov
18,"中国",1581463213205,1,0,ck6iid5050027pg7c3wbw9f2b,"台湾",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524227914,cnov
18,"中国",1581463213447,9,0,ck6iid56v0028pg7cjwcum8cr,"青海省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228020,cnov
50,"中国",1581463213799,1,1,ck6iid5gn0029pg7cxx7raohk,"香港",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228139,cnov
58,"中国",1581463214110,24,0,ck6iid5pa0030pg7c9xxd3d1o,"宁夏回族自治区",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228251,cnov
59,"中国",1581463214805,3,0,ck6iid68l0031pg7cezcarthd,"新疆维吾尔自治区",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228363,cnov
60,"中国",1581463215070,6,0,ck6iid6fy0032pg7cy9v273sy,"内蒙古自治区",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228473,cnov
83,"中国",1581463215349,22,1,ck6iid6np0033pg7cjxpql6qp,"吉林省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228585,cnov
86,"中国",1581463215837,29,2,ck6iid7190034pg7c0zejhpq4,"甘肃省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228700,cnov
112,"中国",1581463216100,11,2,ck6iid78k0035pg7ccoc3boho,"天津市",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228813,cnov
116,"中国",1581463216758,20,1,ck6iid7qu0036pg7ck1d92jio,"辽宁省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524228928,cnov
124,"中国",1581463217098,33,0,ck6iid80a0037pg7c0p6eyrwj,"山西省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524229053,cnov
133,"中国",1581463217788,18,1,ck6iid8jg0038pg7c88kanyk6,"贵州省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524229202,cnov
157,"中国",1581463218282,27,3,ck6iid8x60039pg7c3a9sxqa9,"海南省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524229496,cnov
154,"中国",1581463218607,26,0,ck6iid9670040pg7cm1kox5g6,"云南省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524229350,cnov
222,"中国",1581463218930,32,1,ck6iid9f60041pg7c63foto5j,"广西壮族自治区",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524229739,cnov
225,"中国",1581463219350,43,0,ck6iid9qu0042pg7cn5lwernu,"陕西省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524229903,cnov
251,"中国",1581463219666,54,2,ck6iid9zm0043pg7ck5quzy21,"河北省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524230054,cnov
272,"中国",1581463219914,53,0,ck6iida6i0044pg7c672xjxui,"福建省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524230206,cnov
311,"中国",1581463220474,57,1,ck6iidam20045pg7cvysll40j,"上海市",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524230346,cnov
352,"中国",1581463221035,56,3,ck6iidb1n0046pg7cp3u7luzx,"北京市",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524230499,cnov
378,"中国",1581463221387,31,8,ck6iidbbf0047pg7c376ex6lw,"黑龙江省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524230647,cnov
436,"中国",1581463221635,92,1,ck6iidbib0048pg7ckkxeavb3,"四川省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524231228,cnov
497,"中国",1581463222440,92,2,ck6iidc4o0049pg7csj35xt5u,"山东省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524231394,cnov
509,"中国",1581463222864,87,3,ck6iidcgg0050pg7ce30n7644,"重庆市",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524231554,cnov
543,"中国",1581463223113,125,0,ck6iidcnd0051pg7capq1tqjy,"江苏省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524231731,cnov
844,"中国",1581463223434,152,1,ck6iidcwa0052pg7c7x30e7ck,"江西省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524231916,cnov
889,"中国",1581463224037,127,4,ck6iiddd10053pg7c8wnicbo9,"安徽省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524232114,cnov
946,"中国",1581463224482,304,2,ck6iiddpe0054pg7c7uxefadn,"湖南省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524232299,cnov
1135,"中国",1581463224812,246,8,ck6iiddyk0055pg7cgrkji7ug,"河南省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524232697,cnov
1131,"中国",1581463225211,321,0,ck6iide9n0056pg7cqm31y94y,"浙江省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524232498,cnov
1219,"中国",1581463225503,275,1,ck6iidehr0057pg7c9zvtn4jf,"广东省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524232881,cnov
33366,"中国",1581463225691,2686,1068,ck6iidemz0058pg7cp8lo47y3,"湖北省",1581519281000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581524233063,cnov
436,"中国",1581498427451,89,1,ck6j3bwhn0000b17c06lmyuqq,"四���省",1581497203000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581498427451,cnov
1,"中国",1581524831701,1,0,ck6jj1u510025cf7c1wvzuwpq,"西藏自治区",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545170829,cnov
10,"中国",1581524831955,2,0,ck6jj1uc30026cf7cr1v98q7k,"澳门",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545170995,cnov
18,"中国",1581524832175,1,0,ck6jj1ui70027cf7ch4i1mvod,"台湾",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545171272,cnov
18,"中国",1581524832388,9,0,ck6jj1uo40028cf7cocljf65x,"青海省",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545171434,cnov
50,"中国",1581524832602,1,1,ck6jj1uu20029cf7cmjq3ws1a,"香港",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545171574,cnov
58,"中国",1581524832798,24,0,ck6jj1uzi0030cf7cmou4tlru,"宁夏回族自治区",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545171711,cnov
59,"中国",1581524832990,3,0,ck6jj1v4u0031cf7cta1dvpel,"新疆维吾尔自治区",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545172180,cnov
60,"中国",1581524833198,6,0,ck6jj1vam0032cf7cnei2a1ge,"内蒙古自治区",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545172909,cnov
83,"中国",1581524833382,22,1,ck6jj1vfq0033cf7cgmfjxh55,"吉林省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545173564,cnov
86,"中国",1581524833588,29,2,ck6jj1vlg0034cf7cfwb9zedh,"甘肃省",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545174436,cnov
112,"中国",1581524834110,11,2,ck6jj1vzy0035cf7c5wukej5b,"天津市",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545174985,cnov
116,"中国",1581524834309,20,1,ck6jj1w5h0036cf7cfr2xfuuo,"辽宁省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545175639,cnov
